,x,y,label
0,-0.2240234533823392,-0.7084301502738268,1
1,-0.20296259608481815,-1.0396096316277794,0
2,1.0238638065195422,0.23302785914537655,0
3,-0.45430278134845975,-0.8945891381216557,0
4,0.30363403412375906,-0.5827907362099932,1
5,0.7999364603332049,-0.08345730448783814,1
6,0.21504639841249432,0.9288297788792762,0
7,0.6960681905312791,0.4371021922157971,1
8,0.33975172135149356,0.7764628384036154,1
9,0.8831056311373676,-0.05016555041681653,1
10,-0.6064121849416659,0.6429311417175022,0
11,-0.6277097241096795,0.4940443206259638,1
12,-0.5798324196221137,0.7635414126267355,0
13,0.8102328562890425,-0.6700968767623774,0
14,-0.4322237304744036,-0.7581421454540568,1
15,-0.6269651691384077,-0.8316274910425494,0
16,0.03231562429175088,1.0189422738795884,0
17,-0.9810194109929109,-0.19006855468782063,0
18,-0.714359836089788,-0.6831567025562216,0
19,-0.9803191069970173,-0.17728509460259242,0
20,-0.742183106329955,-0.2712451610029151,1
21,0.5036266204682347,0.8280605536150094,0
22,0.1765023510218559,0.8415995044473744,1
23,-0.8599421351276638,-0.1537658298265924,1
24,0.21784076113173537,0.8217053221407667,1
25,-0.016534545822123402,0.8868079473771835,1
26,0.7956094767045071,0.7110066095696,0
27,0.9428390312063275,-0.4941988160848154,0
28,0.8596062469927468,0.16869822472595242,1
29,-0.5717477817019876,0.5629804054027022,1
30,0.3352117728186355,-0.946167891509055,0
31,0.3147801285229693,-0.9257695097960655,0
32,0.7462699253114603,0.34475081705427035,1
33,0.1601999289709637,-0.9366483977601376,0
34,0.42547652184431245,0.6772400768527044,1
35,-0.467067765631936,0.6713322393362121,1
36,-0.13344323163527466,-0.9649709438860236,0
37,-0.5196354009960052,0.5559427170488388,1
38,-0.9902567921763957,0.27965654503849097,0
39,1.0302304796170956,0.08282467306739466,0
40,0.22343033136318285,-0.6718533555632841,1
41,0.6616464362870036,-0.18205323920731387,1
42,-0.8505303480076493,-0.08035999107132609,1
43,-0.9979851467232469,-0.05304258950736458,0
44,0.5623457186557461,-0.8359579398025219,0
45,0.5680255635932977,-0.7838056436824402,0
46,-0.639510424908846,-0.4974532723079225,1
47,-0.6159659864394543,0.4528666583839077,1
48,0.1510663836331685,0.9398535257561995,0
49,-0.5903933893026555,0.7292611018278424,0
50,-1.015499646682257,0.461020122654305,0
51,-0.1503903174936889,0.7755566207657397,1
52,0.8147145920649134,-0.1502782922678224,1
53,-0.7370018995143957,0.22231650387251506,1
54,0.9282077785262042,-0.005621598199851206,0
55,-0.22176280137179627,0.7019445811460707,1
56,-0.37999101952213715,-0.7538238212759899,1
57,0.4303197923994869,-0.7381471262953034,1
58,-0.505018198854696,-0.6439320733483443,1
59,0.7744941505488104,0.6748994289927884,0
60,0.7963993079547136,-0.10880230506223489,1
61,0.36784635928103104,-0.7396587925845035,1
62,0.7432760910815249,0.32419010001577453,1
63,0.9919638103277846,0.1006358564414215,0
64,-0.796770135394951,0.051823912542960385,1
65,-0.3486011865137628,-0.7543971109939308,1
66,-0.6292121202027616,0.8390278040227451,0
67,0.8732506940058165,0.39070701286190723,0
68,-0.921841964524276,-0.47138495232437877,0
69,0.8289173564272957,0.09028532459787256,1
70,1.028237776659311,-0.1350735580027836,0
71,0.49995361899206814,-0.8611061292717989,0
72,0.3593944888966338,1.0535581328800578,0
73,-0.8958321544257412,0.3688877383887851,0
74,-0.30218450243448397,0.6288256683952433,1
75,-0.3723242472127579,0.9240380622008574,0
76,-0.10763062562795722,-0.7994660485149538,1
77,0.4911490066075701,0.8380628774921769,0
78,0.10042471561008434,0.7566749308562719,1
79,-0.724680947900602,-0.6907816613474076,0
80,-0.2699621229057009,-0.9789923006861859,0
81,0.07074690427705072,0.8152305008032925,1
82,-0.14028258374831615,-0.9528603779587258,0
83,0.4901351150139521,-0.8913593702616838,0
84,0.5157932258567448,-0.5997728533129526,1
85,0.4562249263321441,-0.9196145844503215,0
86,-0.341171723678594,-0.955567276749496,0
87,-0.7734419049958575,0.12985418875022275,1
88,-0.3811384998175447,-1.014157011362371,0
89,-0.3864191265926678,-1.017582378544447,0
90,0.17602722648383443,0.73826709676296,1
91,0.9681510607522993,0.15252229302838646,0
92,-0.6570992528413143,0.09097646233359856,1
93,0.8952692075189914,-0.3010770253682396,0
94,0.2959451373360583,0.6947687240844722,1
95,0.36496253760252806,0.7760225889296882,1
96,-0.4593572779545548,0.6052701441772654,1
97,-0.8074222663236396,0.4939384523734343,0
98,-0.7523373794237793,-0.6014609200167818,0
99,0.5093071933717206,-0.6376596885878304,1
100,-0.2446927604722208,-0.8041989494424545,1
101,0.5680827830432515,0.7062129146952636,1
102,-0.06785960280616263,-1.0509043076924405,0
103,0.4631603807013458,0.6032171817480445,1
104,0.8809300141809969,-0.4591390111100937,0
105,-0.021737352441663,-1.0185049289828016,0
106,-0.7271552818906816,0.20395452491053173,1
107,0.927378279193999,0.3896104904819194,0
108,-0.8198540806827553,-0.5979445643479623,0
109,-0.7840247118810525,0.17713202937119324,1
110,0.24632895513375708,0.9766695685793374,0
111,-0.6124201517560219,0.5499717054205823,1
112,0.3886520831470709,0.8713230136980948,0
113,-0.7243315557687917,0.2425322959468768,1
114,0.4235830325388727,0.9654076213598719,0
115,0.11583593336772932,-1.0395095315938285,0
116,-0.8389093138660939,0.3999952836470478,0
117,-0.23429615210884952,-1.0081754511811547,0
118,-0.9784742329207372,-0.1729534424539536,0
119,0.9033123926586397,0.34667149029559885,0
120,0.4745585966041727,0.8769083099830931,0
121,-0.4149526431001702,0.8367699519280983,0
122,0.5210488630670285,0.6461118832186338,1
123,0.9270204738941697,-0.40963639810283814,0
124,-0.3355031338643498,0.9063902843723683,0
125,-1.0163165434385844,0.3773882779611935,0
126,-0.8591482214890566,-0.5577820290217702,0
127,-0.20082674025750302,-0.7325435358237188,1
128,0.6853111219366818,-0.4477470696743082,0
129,0.6570457887013207,0.3413413237132981,1
130,0.5306707803208849,0.5899716644196857,1
131,0.006626841989926621,-0.7634679944674116,1
132,-0.6445297263706399,-0.3627694238476748,1
133,0.13617374133013319,0.9751353277850345,0
134,-0.5299403205172963,-0.6654080005693127,1
135,0.6141256631542805,-0.40915153708346347,1
136,-0.8183219885281178,0.5657056157601773,0
137,0.8059124007818643,-0.3382156617759439,1
138,-0.7207065275384986,0.38628460338146936,1
139,-0.6459926372515101,-0.5739516540955228,0
140,-0.47350983623538917,-0.7643430462283902,1
141,-0.8137173609781239,-0.23022951679367604,1
142,-0.7034190357560539,0.6838016642318416,0
143,0.029560354662486778,-0.9603834945369539,0
144,0.9243430278021892,0.04496246786995743,0
145,-0.831016363363628,0.5745844487397932,0
146,-0.681262205584512,-0.28159947603565816,1
147,-0.4780095838716437,-0.5946627867733087,1
148,-0.2887554720501651,0.8279264944346896,1
149,0.5593812384165954,0.7793463981279751,0
150,-0.9935872364240927,-0.17254192162510623,0
151,-0.0016281004498573618,0.8682613321938492,1
152,1.066619524476919,0.096898694112246,0
153,0.1724348978517777,-0.9491803715702015,0
154,-0.977867001332908,0.14560459874231702,0
155,0.5313022500469131,0.8691097669034838,0
156,0.5644586142141711,0.4482959359322545,1
157,0.4755232221615659,-0.6231855025165641,1
158,0.07957932360519573,-1.0164760588707695,0
159,0.6029899732127699,0.598782764315515,1
160,-0.6255070586554323,-0.5847120722053175,1
161,0.6845475867463238,0.05357238478886763,1
162,0.27602137965514056,-0.8305878810173147,1
163,0.3679648330173775,-0.7503804045622438,1
